#Columns, r[i], r[j], cov[i,j], first block [2:401] lines is for the x0, and second block for the x2.[402:801]
166.0 182.0 1.19624206168e-07
166.0 190.0 9.22126462416e-08
166.0 198.0 7.87578714116e-08
174.0 46.0 -5.45470699618e-09
174.0 54.0 -1.06913298674e-08
174.0 62.0 6.73816605662e-09
174.0 70.0 1.72385078627e-09
174.0 78.0 -3.89561224791e-09
174.0 86.0 2.00729116412e-09
174.0 94.0 2.16296991394e-08
174.0 102.0 3.05694155515e-08
174.0 110.0 4.23040188243e-08
174.0 118.0 4.65802932916e-08
174.0 126.0 5.88672765618e-08
174.0 134.0 7.61654847436e-08
174.0 142.0 9.48179597973e-08
174.0 150.0 1.09014940297e-07
174.0 158.0 1.2327657632e-07
174.0 166.0 1.57217050478e-07
174.0 174.0 1.91293549194e-07
174.0 182.0 1.49436016814e-07
174.0 190.0 1.16064707087e-07
174.0 198.0 9.70861547662e-08
182.0 46.0 -2.83342198988e-08
182.0 54.0 -1.51940827337e-08
182.0 62.0 -2.14437937729e-09
182.0 70.0 -1.50485216176e-09
182.0 78.0 -4.78231104125e-09
182.0 86.0 4.42307605546e-09
182.0 94.0 1.86074027662e-08
182.0 102.0 2.59924295529e-08
182.0 110.0 3.35643632837e-08
182.0 118.0 3.44137773214e-08
182.0 126.0 4.25149652728e-08
182.0 134.0 6.20649683275e-08
182.0 142.0 7.64513112366e-08
182.0 150.0 8.59811936505e-08
182.0 158.0 9.30332687904e-08
182.0 166.0 1.19624206168e-07
182.0 174.0 1.49436016814e-07
182.0 182.0 1.79584089884e-07
182.0 190.0 1.39711340945e-07
182.0 198.0 1.11354942021e-07
190.0 46.0 -2.70033562419e-08
190.0 54.0 -1.74685053653e-08
190.0 62.0 -3.56955871021e-09
190.0 70.0 -6.22109970235e-09
190.0 78.0 -1.50640586695e-08
190.0 86.0 -1.41276950825e-09
190.0 94.0 8.65610521925e-09
190.0 102.0 1.67800432216e-08
190.0 110.0 2.80441641357e-08
190.0 118.0 2.45567395923e-08
190.0 126.0 3.21670866807e-08
190.0 134.0 4.48298669223e-08
190.0 142.0 5.26883535129e-08
190.0 150.0 6.30803758022e-08
190.0 158.0 7.05863257385e-08
190.0 166.0 9.22126462416e-08
190.0 174.0 1.16064707087e-07
190.0 182.0 1.39711340945e-07
190.0 190.0 1.69686111396e-07
190.0 198.0 1.34769525158e-07
198.0 46.0 -2.3800084167e-08
198.0 54.0 -1.51824568275e-08
198.0 62.0 -1.07248614157e-08
198.0 70.0 -3.97349747194e-09
198.0 78.0 -9.41803748071e-09
198.0 86.0 -2.70178962678e-09
198.0 94.0 4.82087653523e-09
198.0 102.0 5.81413244301e-09
198.0 110.0 1.89110673619e-08
198.0 118.0 2.23613818575e-08
198.0 126.0 2.7080585772e-08
198.0 134.0 3.81853434626e-08
198.0 142.0 4.40147550487e-08
198.0 150.0 5.3142195214e-08
198.0 158.0 6.14946758265e-08
198.0 166.0 7.87578714116e-08
198.0 174.0 9.70861547662e-08
198.0 182.0 1.11354942021e-07
198.0 190.0 1.34769525158e-07
198.0 198.0 1.59583062173e-07
46.0 46.0 5.19576443931e-06
46.0 54.0 2.86190829101e-06
46.0 62.0 1.64713241435e-06
46.0 70.0 9.62100517245e-07
46.0 78.0 7.51294886052e-07
46.0 86.0 5.49797859089e-07
46.0 94.0 3.76654106109e-07
46.0 102.0 2.09898527717e-07
46.0 110.0 1.11879461869e-07
46.0 118.0 1.8752884159e-07
46.0 126.0 2.69170829974e-07
46.0 134.0 2.70206816002e-07
46.0 142.0 3.80321530234e-07
46.0 150.0 3.06144292478e-07
46.0 158.0 3.37047940045e-07
46.0 166.0 3.27045938619e-07
46.0 174.0 1.31776055337e-07
46.0 182.0 1.13988449297e-07
46.0 190.0 -1.15261304283e-08
46.0 198.0 -9.7019235831e-09
54.0 46.0 2.86190829101e-06
54.0 54.0 4.06852267906e-06
54.0 62.0 2.49508696379e-06
54.0 70.0 1.55132982476e-06
54.0 78.0 1.06293601643e-06
54.0 86.0 5.66066891701e-07
54.0 94.0 4.15180524612e-07
54.0 102.0 2.42111832099e-07
54.0 110.0 9.43197021406e-08
54.0 118.0 9.09073136975e-08
54.0 126.0 3.38494646194e-08
54.0 134.0 6.08522457411e-08
54.0 142.0 1.98329627811e-07
54.0 150.0 1.99454823682e-07
54.0 158.0 2.54546590255e-07
54.0 166.0 2.68273592514e-07
54.0 174.0 1.96116571037e-07
54.0 182.0 1.49343614092e-07
54.0 190.0 5.61698883615e-08
54.0 198.0 1.5182611809e-08
62.0 46.0 1.64713241435e-06
62.0 54.0 2.49508696379e-06
62.0 62.0 3.645881368e-06
62.0 70.0 2.30105200697e-06
62.0 78.0 1.4697656645e-06
62.0 86.0 8.17172314538e-07
62.0 94.0 5.96683001158e-07
62.0 102.0 4.07246701875e-07
62.0 110.0 2.58908295418e-07
62.0 118.0 1.91649906668e-07
62.0 126.0 1.40409067963e-07
62.0 134.0 1.48135008886e-07
62.0 142.0 2.33949988126e-07
62.0 150.0 2.53306276647e-07
62.0 158.0 2.61053065742e-07
62.0 166.0 2.72667683212e-07
62.0 174.0 1.6008519588e-07
62.0 182.0 1.08364086583e-07
62.0 190.0 2.42328613239e-08
62.0 198.0 -3.16536359042e-08
70.0 46.0 9.62100517245e-07
70.0 54.0 1.55132982476e-06
70.0 62.0 2.30105200697e-06
70.0 70.0 3.06210423124e-06
70.0 78.0 1.84915962184e-06
70.0 86.0 1.08159649647e-06
70.0 94.0 8.05956328211e-07
70.0 102.0 5.59081366262e-07
70.0 110.0 3.3599971608e-07
70.0 118.0 2.936831391e-07
70.0 126.0 1.91920880203e-07
70.0 134.0 1.29668028658e-07
70.0 142.0 1.12988890382e-07
70.0 150.0 1.60681037939e-07
70.0 158.0 1.72601522776e-07
70.0 166.0 1.58014409541e-07
70.0 174.0 1.00537862268e-07
70.0 182.0 8.31833317915e-08
70.0 190.0 1.74155861306e-09
70.0 198.0 -8.13453419517e-08
78.0 46.0 7.51294886052e-07
78.0 54.0 1.06293601643e-06
78.0 62.0 1.4697656645e-06
78.0 70.0 1.84915962184e-06
78.0 78.0 2.43324674121e-06
78.0 86.0 1.4756005428e-06
78.0 94.0 1.01402738034e-06
78.0 102.0 6.38584168208e-07
78.0 110.0 4.8591057873e-07
78.0 118.0 3.95315613964e-07
78.0 126.0 3.12045873544e-07
78.0 134.0 2.41882438883e-07
78.0 142.0 2.17343940989e-07
78.0 150.0 2.52313618942e-07
78.0 158.0 2.66572744795e-07
78.0 166.0 2.35818936996e-07
78.0 174.0 1.33392348584e-07
78.0 182.0 1.37141640783e-07
78.0 190.0 4.4506847532e-08
78.0 198.0 -3.23190514201e-08
86.0 46.0 5.49797859089e-07
86.0 54.0 5.66066891701e-07
86.0 62.0 8.17172314538e-07
86.0 70.0 1.08159649647e-06
86.0 78.0 1.4756005428e-06
86.0 86.0 1.92707487549e-06
86.0 94.0 1.2922902134e-06
86.0 102.0 8.86486167384e-07
86.0 110.0 6.41619516578e-07
86.0 118.0 5.4675540095e-07
86.0 126.0 3.78241256185e-07
86.0 134.0 3.04348667209e-07
86.0 142.0 2.26782026191e-07
86.0 150.0 2.37430393385e-07
86.0 158.0 2.1979177732e-07
86.0 166.0 1.99627631447e-07
86.0 174.0 1.41962184041e-07
86.0 182.0 1.55607738061e-07
